price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
-0.6321301786333221,-0.02657901870429675,-0.7603420231166577,5.25227342804663,-0.07778498904357091,4,1,0
0.2980905911978595,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,1,0
0.2980905911978595,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,1,0
2.189719401372474,-0.5326195537645982,-0.7603420231166577,4.394449154672439,0.2180151327153411,6,1,2
-0.6288448378720617,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.07793140642273544,6,1,0
-0.1947105229912125,-0.34860481374267044,-0.7603420231166577,4.795790545596741,-0.047052432768981724,6,1,0
-0.6288448378720617,-0.8960486653079057,-0.7603420231166577,0.6931471805599453,0.020068407586252626,6,1,0
0.6641714188811702,-0.42221070975144154,0.6028256849943595,4.653960350157523,0.02686864281924071,6,0,0
0.861291864556799,-0.11858638871526066,-0.7603420231166577,5.14166355650266,-0.004199098539312734,6,0,2
2.189719401372474,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.04381838981841923,1,6,2
2.189719401372474,1.3995352164656436,-0.7603420231166577,6.2166061010848646,-0.030769637220015435,6,1,2
-0.6379968585641445,-0.3946084987481524,-0.07875816906114906,4.709530201312334,-0.07796076120573353,6,3,1
-0.6363541881835142,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,3,2
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
-0.6354155193945826,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,2,0,1
-0.6379264584049745,-0.6476287662783031,0.6028256849943595,4.02535169073515,-0.07775359444348412,2,0,1
-0.6405702190490002,-0.0725827037097787,0.6028256849943595,5.198497031265826,-0.07815684137123306,6,1,0
-0.6335381818167195,0.019424666301185205,-0.7603420231166577,5.303304908059076,-0.07786253558570148,6,1,0
0.817878433068714,-0.32100260273938125,0.6028256849943595,4.844187086458591,0.018743141284232906,2,3,2
-0.6349461850001168,2.273605231569801,1.9659933931053768,6.53813982376767,-0.07808888157968838,6,6,1
0.7271795613382015,-0.3026011287371885,-0.7603420231166577,4.875197323201151,0.009920945455249274,6,0,0
